date,Q_grdc_m3s,Q_model_raw_m3s,Q_model_annual_fdc_m3s,Q_model_two_season_fdc_m3s,Q_model_four_season_fdc_m3s,month,two_season,four_season
1987-03-15,2628.0,4717.89453125,2783.826031844153,3110.9101578103464,3218.825341076474,3,jan_jun,lente
1987-03-16,2504.0,4141.94677734375,2535.5076846125357,2885.206569688273,2947.693279027646,3,jan_jun,lente
1987-03-17,2411.0,3652.230224609375,2331.6232543598,2660.9024446773738,2732.0602514607604,3,jan_jun,lente
1987-03-18,2341.0,3283.584228515625,2185.013916329742,2484.590999334966,2612.7774751903526,3,jan_jun,lente
1987-03-19,2373.0,3018.886962890625,2066.439771401777,2370.2390141170076,2497.9752596964686,3,jan_jun,lente
1987-03-20,2411.0,2842.43359375,1996.517658847895,2284.1227584795274,2433.6958498859067,3,jan_jun,lente
1987-03-21,2444.0,2714.293701171875,1950.0519245445603,2225.550803195418,2365.1959270761495,3,jan_jun,lente
1987-03-22,2431.0,2607.81005859375,1914.3280049889772,2177.49336708119,2300.5018455706877,3,jan_jun,lente
1987-03-23,2470.0,2578.883544921875,1906.2920680155764,2164.381213742163,2280.9609000645682,3,jan_jun,lente
1987-03-24,2586.0,2653.0869140625,1927.762358491312,2197.636904029124,2329.813848975063,3,jan_jun,lente
1987-03-25,3071.0,2943.362548828125,2035.3963143472588,2341.570329342938,2478.8315238240184,3,jan_jun,lente
1987-03-26,3860.0,3444.889892578125,2244.013563944833,2568.4006052176696,2661.542347430365,3,jan_jun,lente
1987-03-27,4503.0,4095.486083984375,2517.035423938336,2864.0646528278608,2930.4050299889186,3,jan_jun,lente
1987-03-28,4832.0,4726.80078125,2787.2456493370278,3114.0150379649326,3222.912488034614,3,jan_jun,lente
1987-03-29,4767.0,5188.19580078125,2994.772832748448,3314.568364960053,3395.420341059916,3,jan_jun,lente
1987-03-30,4639.0,5418.92578125,3082.5749372102146,3399.3359156265174,3501.732871244839,3,jan_jun,lente
1987-03-31,4576.0,5428.4873046875,3086.337394452941,3403.8818738190857,3506.46190611455,3,jan_jun,lente
1987-04-01,4493.0,5266.7353515625,3024.0630627402797,3337.0764271734506,3430.867499522633,4,jan_jun,lente
1987-04-02,4259.0,4997.67431640625,2905.6056413709985,3232.58394399926,3327.7173944699243,4,jan_jun,lente
1987-04-03,3941.0,4681.34326171875,2769.7919141542343,3098.1677228469766,3202.0516809972287,4,jan_jun,lente
1987-04-04,3597.0,4363.93994140625,2631.7255536870553,2966.6717559603926,3045.6708153393,4,jan_jun,lente
1987-04-05,3283.0,4070.92236328125,2506.9970677354563,2851.0794992911406,2921.230449883379,4,jan_jun,lente
1987-04-06,3056.0,3813.38037109375,2397.5357822718365,2733.652915726797,2781.6738845276914,4,jan_jun,lente
1987-04-07,2888.0,3590.712158203125,2303.5038507932786,2632.6873835956403,2711.147663252144,4,jan_jun,lente
1987-04-08,2753.0,3393.306884765625,2224.619473584927,2546.1032338670097,2651.1727283065566,4,jan_jun,lente
1987-04-09,2725.0,3223.60546875,2153.4561927804493,2458.476961954751,2585.05140931057,4,jan_jun,lente
1987-04-10,2683.0,3072.9267578125,2098.170941304629,2399.8198953201972,2536.207474435696,4,jan_jun,lente
1987-04-11,2655.0,2953.350830078125,2039.2092919319207,2345.3618302787017,2481.3633278829216,4,jan_jun,lente
1987-04-12,2649.0,2900.622314453125,2019.0804386168795,2315.1380196349714,2461.2577711661897,4,jan_jun,lente
1987-04-13,2781.0,2933.2158203125,2031.5228502927969,2335.6832333278517,2476.2595569563,4,jan_jun,lente
1987-04-14,3064.0,3082.0322265625,2101.7646068728086,2403.264722906404,2539.4173109996145,4,jan_jun,lente
1987-04-15,3267.0,3343.30517578125,2205.2217192747676,2521.170321060326,2635.7346208975805,4,jan_jun,lente
1987-04-16,3267.0,3674.596923828125,2341.782108906706,2671.152008533816,2739.752564888563,4,jan_jun,lente
1987-04-17,3133.0,3998.87890625,2477.870846838204,2808.9929058876223,2884.3234493976825,4,jan_jun,lente
1987-04-18,2960.0,4236.49169921875,2576.380279085062,2924.1091709289876,2980.510712320659,4,jan_jun,lente
1987-04-19,2789.0,4343.330078125,2623.6443112421775,2959.998033743396,3034.9250592074022,4,jan_jun,lente
1987-04-20,2649.0,4310.046875,2610.593781497037,2949.2205312865885,3017.5715630105087,4,jan_jun,lente
1987-04-21,2545.0,4157.74169921875,2541.6611485908097,2892.3940415263482,2953.1758452482463,4,jan_jun,lente
1987-04-22,2464.0,3923.68017578125,2447.715676246422,2770.725301976107,2840.4554756986263,4,jan_jun,lente
1987-04-23,2444.0,3643.502685546875,2327.659245230815,2656.9030405607527,2729.058692524167,4,jan_jun,lente
1987-04-24,2464.0,3346.008056640625,2206.2702798120918,2522.963699825761,2636.649431717507,4,jan_jun,lente
1987-04-25,2531.0,3051.478271484375,2084.9424545836946,2388.0201236993435,2520.1450446525037,4,jan_jun,lente
1987-04-26,2538.0,2772.69189453125,1972.8428058367836,2254.643528190357,2399.786282338892,4,jan_jun,lente
1987-04-27,2484.0,2516.61083984375,1881.6340765998298,2130.0729831280337,2243.563500942619,4,jan_jun,lente
1987-04-28,2418.0,2286.490234375,1784.6537829556034,2026.64011998899,2150.598244973154,4,jan_jun,lente
1987-04-29,2366.0,2082.9794921875,1712.1659085539113,1973.5144242318552,2063.021089823758,4,jan_jun,lente
1987-04-30,2297.0,1905.9892578125,1644.06697308013,1905.072325229115,1991.6858927420192,4,jan_jun,lente
1987-05-01,2267.0,1752.5592041015625,1573.5912676065084,1836.1939607920146,1930.3090687612294,5,jan_jun,lente
1987-05-02,2220.0,1619.447998046875,1511.6680605141062,1774.9268865912684,1841.463175184353,5,jan_jun,lente
1987-05-03,2191.0,1507.852294921875,1464.5302977604968,1723.4596093045438,1808.1856449762408,5,jan_jun,lente
1987-05-04,2166.0,1409.5323486328125,1428.750761317573,1678.1241043489595,1763.2443348546446,5,jan_jun,lente
1987-05-05,2197.0,1323.282958984375,1391.118846902112,1642.9787673174974,1723.850532893904,5,jan_jun,lente
1987-05-06,2266.0,1249.3192138671875,1359.9860824532436,1590.3604181009891,1682.0832973977267,5,jan_jun,lente
1987-05-07,2423.0,1188.6959228515625,1326.7668114116696,1553.1712317286647,1631.0982213515565,5,jan_jun,lente
1987-05-08,2640.0,1147.4263916015625,1309.651127733001,1527.1390364018646,1592.2367962738642,5,jan_jun,lente
1987-05-09,2924.0,1139.15234375,1306.1207289504446,1522.9943649781983,1585.9985862399017,5,jan_jun,lente
1987-05-10,2989.0,1190.53076171875,1327.4965075947434,1554.500422252994,1632.8652395496194,5,jan_jun,lente
1987-05-11,2931.0,1341.4716796875,1398.866377884682,1649.0971366156687,1730.6242673772597,5,jan_jun,lente
1987-05-12,2824.0,1641.605224609375,1522.364969414684,1788.394907061669,1856.2413899970345,5,jan_jun,lente
1987-05-13,2753.0,2077.02001953125,1709.932339605776,1971.6926606219788,2060.412384748868,5,jan_jun,lente
1987-05-14,2650.0,2588.802490234375,1909.0476029645172,2168.9394044208607,2287.392309894884,5,jan_jun,lente
1987-05-15,2650.0,3076.311279296875,2099.5807080963395,2401.1003448275865,2538.0524272184584,5,jan_jun,lente
1987-05-16,2753.0,3470.95068359375,2253.7721504961887,2579.7845629501917,2666.781291190285,5,jan_jun,lente
1987-05-17,2881.0,3747.84228515625,2370.5116388255806,2705.8828669556297,2762.7430468486978,5,jan_jun,lente
1987-05-18,2902.0,3919.57080078125,2445.849515013189,2769.330979862516,2837.6263827696985,5,jan_jun,lente
1987-05-19,2989.0,4010.054443359375,2482.257002774374,2815.4515976871126,2890.708329727176,5,jan_jun,lente
1987-05-20,2931.0,4051.228271484375,2498.948763045032,2839.551929996505,2913.874682205509,5,jan_jun,lente
1987-05-21,2895.0,4084.454833984375,2512.527327701558,2859.0004786065037,2926.2848444513766,5,jan_jun,lente
1987-05-22,2867.0,4137.4482421875,2533.7551229817755,2883.159513361941,2946.0779480492065,5,jan_jun,lente
1987-05-23,2902.0,4237.9326171875,2577.111605011104,2924.6835623992993,2981.0108685255864,5,jan_jun,lente
1987-05-24,2953.0,4364.4033203125,2631.9072471429577,2966.8218036370477,3045.9122803157916,5,jan_jun,lente
1987-05-25,2953.0,4487.8046875,2681.688459221447,3011.854505373708,3113.13670019897,5,jan_jun,lente
1987-05-26,2960.0,4570.01611328125,2724.3849388393032,3055.118969562194,3157.0973824553885,5,jan_jun,lente
1987-05-27,2874.0,4589.30419921875,2733.1529836304862,3062.6657572770278,3164.6964465585306,5,jan_jun,lente
1987-05-28,2767.0,4534.5283203125,2705.954364077048,3037.9248936570943,3143.1160048048323,5,jan_jun,lente
1987-05-29,2642.0,4430.77685546875,2658.2294187105194,2989.1003422860713,3078.5751008096427,5,jan_jun,lente
1987-05-30,2559.0,4278.8701171875,2597.8890925202154,2939.125121218706,3001.316344241486,5,jan_jun,lente
1987-05-31,2497.0,4109.009765625,2522.5620921138807,2870.2185978557836,2935.456141831187,5,jan_jun,lente
1987-06-01,2491.0,3926.3173828125,2448.9132923135194,2771.620113494109,2527.4688132569263,6,jan_jun,zomer
1987-06-02,2511.0,3757.011474609375,2373.856291691276,2710.3813065546105,2473.186453191385,6,jan_jun,zomer
1987-06-03,2593.0,3615.32470703125,2314.8587444159966,2643.9812881693497,2443.3941399631453,6,jan_jun,zomer
1987-06-04,2628.0,3499.279541015625,2264.7915749818144,2592.1592646738627,2401.527538190068,6,jan_jun,zomer
1987-06-05,2753.0,3394.617919921875,2225.128078958013,2546.665967020032,2367.2556707026465,6,jan_jun,zomer
1987-06-06,2902.0,3301.472900390625,2190.963402801129,2493.414338352033,2320.0349490902768,6,jan_jun,zomer
1987-06-07,2997.0,3231.291748046875,2157.908416991381,2461.5708341795576,2282.3657491673894,6,jan_jun,zomer
1987-06-08,3203.0,3229.681396484375,2156.9756319678663,2460.9226373369816,2281.521400216404,6,jan_jun,zomer
1987-06-09,3299.0,3303.85888671875,2191.756943734704,2494.997455565889,2321.404950591419,6,jan_jun,zomer
1987-06-10,3340.0,3473.496826171875,2254.725565636421,2580.896777060384,2394.42828253658,6,jan_jun,zomer
1987-06-11,3389.0,3761.4306640625,2375.4682831049126,2712.54937789101,2475.0126239783854,6,jan_jun,zomer
1987-06-12,3430.0,4149.02197265625,2538.2640742825365,2888.4261340178673,2591.836376419686,6,jan_jun,zomer
1987-06-13,3446.0,4666.03515625,2763.7881342014266,3092.6880335022197,2821.0812240860882,6,jan_jun,zomer
1987-06-14,3422.0,5297.462890625,3035.522469844993,3345.882402685198,3140.7987561465447,6,jan_jun,zomer
1987-06-15,3446.0,6069.29736328125,3397.787026180731,3745.426889523132,3467.716979129749,6,jan_jun,zomer
1987-06-16,3597.0,6922.560546875,3785.2574197278996,4087.340833052842,3627.1921020757113,6,jan_jun,zomer
1987-06-17,3639.0,7786.44091796875,4230.562755061742,4669.071356735373,3999.5675124270733,6,jan_jun,zomer
1987-06-18,3978.0,8545.265625,4614.135033891471,5164.108764558999,4495.301805938376,6,jan_jun,zomer
1987-06-19,4482.0,9167.1064453125,5029.3979956744815,5532.939377402057,4950.726103512847,6,jan_jun,zomer
1987-06-20,4910.0,9656.73046875,5283.977731230074,5813.027038726461,5309.317353340334,6,jan_jun,zomer
1987-06-21,5305.0,10009.638671875,5455.433032815251,5987.177187761239,5567.780556890886,6,jan_jun,zomer
1987-06-22,5581.0,10186.076171875,5564.359255072979,6072.839391377351,5697.0,6,jan_jun,zomer
1987-06-23,5697.0,10102.3076171875,5503.733158606499,6032.168904727585,5635.649516192567,6,jan_jun,zomer
1987-06-24,5697.0,9868.802734375,5387.009947366198,5918.799905411451,5464.635015758758,6,jan_jun,zomer
1987-06-25,5498.0,9501.9599609375,5208.784738098984,5724.491126475156,5195.96640000419,6,jan_jun,zomer
1987-06-26,5305.0,9078.51953125,4965.15287902957,5482.529840189975,4885.846745655752,6,jan_jun,zomer
1987-06-27,5208.0,8605.44921875,4648.802123806579,5210.30996155349,4539.379116423279,6,jan_jun,zomer
1987-06-28,5150.0,8090.64013671875,4368.028611608831,4863.920995804361,4162.342812419923,6,jan_jun,zomer
1987-06-29,5162.0,7533.87158203125,4123.268635290629,4473.349809816617,3887.064152584081,6,jan_jun,zomer
1987-06-30,5034.0,6954.36279296875,3802.225204056652,4102.833698665655,3633.411951709766,6,jan_jun,zomer
1987-07-01,4724.0,6374.62353515625,3544.5702880585527,2921.991948784188,3520.0337078591547,7,jul_dec,zomer
1987-07-02,4400.0,5823.33056640625,3278.917807280268,2712.1248864020745,3387.0963722318747,7,jul_dec,zomer
1987-07-03,4111.0,5318.92578125,3043.526755538538,2556.6853151189353,3148.430441289181,7,jul_dec,zomer
1987-07-04,3860.0,4868.5615234375,2850.5022529546577,2427.0492133260473,2952.4335210895542,7,jul_dec,zomer
1987-07-05,3768.0,4470.8984375,2674.21484951026,2299.168195454154,2711.1276726811907,7,jul_dec,zomer
1987-07-06,3751.0,4118.705078125,2526.4530681941524,2188.9544169678734,2580.3469237147724,7,jul_dec,zomer
1987-07-07,3673.0,3803.904296875,2393.211348056535,2100.602804696527,2492.5642832323474,7,jul_dec,zomer
1987-07-08,3546.0,3521.5966796875,2273.5149869617535,1999.8152774954158,2407.6725494445514,7,jul_dec,zomer
1987-07-09,3438.0,3268.9814453125,2179.7399138948203,1933.0172174154088,2302.1274317032126,7,jul_dec,zomer
1987-07-10,3446.0,3047.257080078125,2082.339008652367,1866.3395547228513,2211.552594637135,7,jul_dec,zomer
1987-07-11,3555.0,2858.45849609375,2002.5307033245115,1795.529417274292,2140.033280620401,7,jul_dec,zomer
1987-07-12,3690.0,2706.0849609375,1946.569165891517,1745.6167400597112,2058.014986392445,7,jul_dec,zomer
1987-07-13,3690.0,2591.5185546875,1909.8021398924232,1713.2203622396567,2010.0878199533774,7,jul_dec,zomer
1987-07-14,3546.0,2512.140380859375,1879.7486007120444,1691.1714522832158,1983.3745925994717,7,jul_dec,zomer
1987-07-15,3381.0,2466.463623046875,1860.5292082099388,1676.9884855236412,1965.9935317726454,7,jul_dec,zomer
1987-07-16,3235.0,2452.7265625,1853.989246226527,1672.663966804421,1959.6819689905049,7,jul_dec,zomer
1987-07-17,3140.0,2454.85498046875,1855.0144118595288,1673.1713461975842,1960.700000008189,7,jul_dec,zomer
1987-07-18,3071.0,2455.474609375,1855.312859941263,1673.3750917991642,1960.9963710477487,7,jul_dec,zomer
1987-07-19,3026.0,2454.43310546875,1854.811213165582,1673.0326257879976,1960.4982154706163,7,jul_dec,zomer
1987-07-20,3041.0,2464.056884765625,1859.4465657794037,1676.197104853674,1965.0227568299035,7,jul_dec,zomer
1987-07-21,3034.0,2503.466796875,1876.0990199847963,1689.112492560054,1980.791115896713,7,jul_dec,zomer
1987-07-22,3079.0,2626.319091796875,1919.4699113364231,1722.445784398136,2030.0344110659514,7,jul_dec,zomer
1987-07-23,3219.0,2884.783203125,2012.8648467722692,1804.0471617691917,2148.9885344478507,7,jul_dec,zomer
1987-07-24,3299.0,3305.2568359375,2192.221879310847,1943.560477741326,2322.207634372811,7,jul_dec,zomer
1987-07-25,3275.0,3845.279052734375,2412.0928390366294,2116.4199213753795,2504.730619864005,7,jul_dec,zomer
1987-07-26,3219.0,4371.86181640625,2634.8317650975528,2259.1120910846903,2646.0783200354704,7,jul_dec,zomer
1987-07-27,3133.0,4817.06494140625,2824.8168845041205,2411.7902821223274,2914.2394059566545,7,jul_dec,zomer
1987-07-28,3094.0,5114.52099609375,2959.063538153736,2504.3538111160647,3070.5975403684647,7,jul_dec,zomer
1987-07-29,3041.0,5306.52978515625,3038.903841695103,2553.6152506907365,3144.022724692673,7,jul_dec,zomer
1987-07-30,3117.0,5439.08544921875,3090.507761854299,2587.559897444718,3191.1563149286394,7,jul_dec,zomer
1987-07-31,3211.0,5537.69775390625,3131.5077395872117,2613.144459395239,3228.5741795194717,7,jul_dec,zomer
1987-08-01,3340.0,5632.6435546875,3178.2439217697006,2639.5484114132987,3264.6258825062923,8,jul_dec,zomer
1987-08-02,3471.0,5724.791015625,3226.3945543180375,2665.8301624610294,3300.424672321489,8,jul_dec,zomer
1987-08-03,3381.0,5816.38916015625,3275.5609389344927,2708.744671956409,3380.9909711549853,8,jul_dec,zomer
1987-08-04,3332.0,5904.568359375,3318.204454088676,2751.581334649446,3439.491155715054,8,jul_dec,zomer
1987-08-05,3372.0,5990.365234375,3359.6815083714973,2773.2405655298903,3454.192194304839,8,jul_dec,zomer
1987-08-06,3471.0,6044.21923828125,3385.680233268244,2786.8358894206713,3463.4199172217895,8,jul_dec,zomer
1987-08-07,3631.0,6032.82568359375,3380.1798456938677,2783.9596117995393,3461.4676656143065,8,jul_dec,zomer
1987-08-08,3656.0,5926.08349609375,3328.609187482027,2757.0127832146263,3443.1777102098054,8,jul_dec,zomer
1987-08-09,3463.0,5743.15966796875,3236.2666693101523,2673.0845508763427,3316.581051268557,8,jul_dec,zomer
1987-08-10,3307.0,5517.06201171875,3121.3499885501974,2607.790599893992,3220.7386181556744,8,jul_dec,zomer
1987-08-11,3211.0,5266.3681640625,3023.9261252836973,2543.66859022342,3129.742222948497,8,jul_dec,zomer
1987-08-12,3140.0,5001.701171875,2907.1549956544077,2470.1575915967296,3021.7776131487735,8,jul_dec,zomer
1987-08-13,3034.0,4729.57373046875,2788.310342743938,2380.051522448052,2853.086913276632,8,jul_dec,zomer
1987-08-14,2888.0,4444.822265625,2663.8254575689034,2287.4430393984503,2687.596017995552,8,jul_dec,zomer
1987-08-15,2767.0,4155.2099609375,2540.674821438363,2199.02584539583,2593.233154454047,8,jul_dec,zomer
1987-08-16,2628.0,3866.154541015625,2421.5919689875977,2121.8570941236803,2510.5879825373613,8,jul_dec,zomer
1987-08-17,2504.0,3581.205322265625,2299.1179128917315,2025.1790865581456,2434.9776061327843,8,jul_dec,zomer
1987-08-18,2424.0,3317.053466796875,2196.1452502685247,1946.9891093280917,2328.9811023492452,8,jul_dec,zomer
1987-08-19,2335.0,3066.29736328125,2094.0822211878403,1872.5233516720227,2218.7630998270406,8,jul_dec,zomer
1987-08-20,2322.0,2832.097412109375,1993.1003746593772,1786.7383513935217,2126.0857589942193,8,jul_dec,zomer
1987-08-21,2392.0,2617.640380859375,1917.0589199914164,1720.4879042368293,2025.06004248335,8,jul_dec,zomer
1987-08-22,2451.0,2432.0888671875,1844.0489730802888,1668.3493667019436,1949.9684936331041,8,jul_dec,zomer
1987-08-23,2385.0,2270.307861328125,1776.8325193009612,1605.9788147650124,1892.7510110140117,8,jul_dec,zomer
1987-08-24,2310.0,2144.7412109375,1730.5547806029483,1553.29743049944,1833.3995731255,8,jul_dec,zomer
1987-08-25,2231.0,2038.4935302734373,1693.837208262896,1505.5757789751333,1794.8654012958107,8,jul_dec,zomer
1987-08-26,2261.0,1970.616455078125,1671.9615527450862,1474.7975186709114,1764.5728920443707,8,jul_dec,zomer
1987-08-27,2328.0,1953.224853515625,1666.5766785364876,1469.8738631775122,1754.993131729257,8,jul_dec,zomer
1987-08-28,2291.0,1991.032470703125,1676.898744602172,1480.5774019740168,1770.6225942537283,8,jul_dec,zomer
1987-08-29,2316.0,2106.946533203125,1720.5218108485674,1538.090311797941,1818.4932056912965,8,jul_dec,zomer
1987-08-30,2424.0,2316.2109375,1798.4187716310178,1625.0413993406737,1907.8768218850885,8,jul_dec,zomer
1987-08-31,2431.0,2615.0966796875,1916.3522664856318,1719.914056104708,2023.602071675931,8,jul_dec,zomer
1987-09-01,2379.0,2965.01806640625,2043.6632024176808,1831.717059887546,1664.376910176669,9,jul_dec,herfst
1987-09-02,2310.0,3298.876953125,2190.100032214135,1941.7061968036955,1780.3608227093093,9,jul_dec,herfst
1987-09-03,2243.0,3548.028076171875,2283.8465964090205,2007.7870448067654,1840.4066239861374,9,jul_dec,herfst
1987-09-04,2214.0,3676.7919921875,2342.77909911815,2057.0540236810693,1871.955295397573,9,jul_dec,herfst
1987-09-05,2220.0,3684.882080078125,2346.45358078166,2059.270589638552,1873.4941341323956,9,jul_dec,herfst
1987-09-06,2258.0,3598.19921875,2306.957973998896,2034.087558235985,1856.4999211704157,9,jul_dec,herfst
1987-09-07,2242.0,3470.07421875,2253.443954086808,1987.1639776874536,1821.1358859193795,9,jul_dec,herfst
1987-09-08,2238.0,3351.684814453125,2208.472531606317,1958.197919353929,1794.8477449064364,9,jul_dec,herfst
1987-09-09,2206.0,3277.618408203125,2183.0297798053557,1935.5275073561156,1774.528909078236,9,jul_dec,herfst
1987-09-10,2359.0,3247.877685546875,2167.5157067666196,1926.9926958135616,1764.0659882697146,9,jul_dec,herfst
1987-09-11,2452.0,3233.08349609375,2158.946274675973,1923.2409628943358,1758.597019535233,9,jul_dec,herfst
1987-09-12,2351.0,3204.651123046875,2144.9236557238105,1916.0306543965537,1749.2289453468309,9,jul_dec,herfst
1987-09-13,2234.0,3162.7080078125,2131.3910032578005,1904.051076434056,1736.249589264677,9,jul_dec,herfst
1987-09-14,2163.0,3104.719482421875,2110.425177930758,1885.5108948364662,1716.718282715287,9,jul_dec,herfst
1987-09-15,2114.0,3030.99755859375,2072.3108481213944,1861.058878050271,1691.1827258955045,9,jul_dec,herfst
1987-09-16,2003.0,2942.14697265625,2034.9322740804903,1822.8668741629028,1655.4148398097252,9,jul_dec,herfst
1987-09-17,1879.0,2834.525390625,1993.9030978389792,1787.548049473487,1610.4781879431987,9,jul_dec,herfst
1987-09-18,1808.0,2718.9150390625,1952.012640082836,1750.286115202364,1565.5985783676858,9,jul_dec,herfst
1987-09-19,1805.0,2608.612060546875,1914.550805331285,1718.4511536920695,1532.443454998654,9,jul_dec,herfst
1987-09-20,1755.0,2506.844970703125,1877.5204529378443,1689.9144129498811,1506.9280270914098,9,jul_dec,herfst
1987-09-21,1673.0,2410.894287109375,1834.013542788711,1663.9183420166598,1472.6538021623744,9,jul_dec,herfst
1987-09-22,1642.0,2319.877197265625,1799.5500595965652,1626.6113334287977,1447.7799814153277,9,jul_dec,herfst
1987-09-23,1663.0,2276.846435546875,1779.9927426342235,1608.557665185862,1428.9428097309424,9,jul_dec,herfst
1987-09-24,1780.0,2304.859619140625,1793.5320729943605,1620.2864975615028,1440.8450335223163,9,jul_dec,herfst
1987-09-25,1859.0,2359.352294921875,1811.730784851236,1643.5150187659995,1456.645059152384,9,jul_dec,herfst
1987-09-26,1902.0,2388.109619140625,1823.918680624506,1655.7696243512867,1464.9878914520355,9,jul_dec,herfst
1987-09-27,1933.0,2360.55517578125,1812.1019545792942,1644.0301060172606,1456.9151948318352,9,jul_dec,herfst
1987-09-28,1872.0,2277.06396484375,1780.0978788820742,1608.645529945603,1429.0150232187882,9,jul_dec,herfst
1987-09-29,1757.0,2155.255126953125,1733.345803247095,1557.4658550853846,1386.52014501592,9,jul_dec,herfst
1987-09-30,1860.0,2017.7239990234373,1683.7126533662827,1493.6307185152004,1335.0723315144285,9,jul_dec,herfst
1987-10-01,2287.0,1888.3265380859373,1637.1793502527028,1449.8992054188386,1294.455025251529,10,jul_dec,herfst
1987-10-02,2406.0,1794.4423828125,1591.0461548178528,1417.1980654724707,1248.102160940039,10,jul_dec,herfst
1987-10-03,2255.0,1771.2664794921875,1580.5287604643531,1408.2126740310873,1243.0621882456026,10,jul_dec,herfst
1987-10-04,2068.0,1856.099609375,1623.2762510977652,1438.3676998420112,1271.7484789761102,10,jul_dec,herfst
1987-10-05,1935.0,2063.466796875,1704.852685915207,1519.0174905789816,1359.163135543782,10,jul_dec,herfst
1987-10-06,1865.0,2367.3642578125,1814.727343562176,1646.935808659174,1458.4443371293582,10,jul_dec,herfst
1987-10-07,1862.0,2660.667236328125,1930.1233780224272,1730.1945792640706,1547.8274604344665,10,jul_dec,herfst
1987-10-08,1790.0,2884.46533203125,2012.7400618895047,1803.9531506016026,1632.4372901244421,10,jul_dec,herfst
1987-10-09,1755.0,2999.87890625,2058.348607301741,1846.3385402561025,1678.4983191544056,10,jul_dec,herfst
1987-10-10,1767.0,3034.456787109375,2074.444348722955,1862.1823469878495,1692.523570451856,10,jul_dec,herfst
1987-10-11,1903.0,3008.630126953125,2062.0737415499884,1850.485812565071,1682.1204088322015,10,jul_dec,herfst
1987-10-12,1915.0,3042.605224609375,2079.4699479944416,1864.8287510573407,1695.6820169133414,10,jul_dec,herfst
1987-10-13,1936.0,3219.60205078125,2151.137240564623,1919.822135364926,1753.8424905265724,10,jul_dec,herfst
1987-10-14,2010.0,3525.2734375,2274.9521726879557,2000.7181024878716,1833.5082043323735,10,jul_dec,herfst
1987-10-15,2274.0,4112.47216796875,2523.9770580493882,2186.936928151848,1960.261418032495,10,jul_dec,herfst
1987-10-16,2447.0,4874.0966796875,2853.263067791384,2428.689333215351,2145.1951974449225,10,jul_dec,herfst
1987-10-17,2739.0,5618.53955078125,3171.301357794873,2635.525751258922,2319.28461092148,10,jul_dec,herfst
1987-10-18,3235.0,6077.66064453125,3401.8245096115156,2795.278098288249,2434.438215832225,10,jul_dec,herfst
1987-10-19,3148.0,6156.3720703125,3439.8234800999467,2815.1486232219963,2455.7804000204737,10,jul_dec,herfst
1987-10-20,2781.0,5943.34521484375,3336.9569653210706,2761.370465843505,2395.7717080699103,10,jul_dec,herfst
1987-10-21,2484.0,5580.8125,3152.730569997919,2624.765466099568,2308.6909489957825,10,jul_dec,herfst
1987-10-22,2231.0,5172.2265625,2988.4577946881295,2519.9754075870287,2215.8471507090244,10,jul_dec,herfst
1987-10-23,2042.0,4778.12841796875,2806.95325740904,2398.90390386494,2124.189139711205,10,jul_dec,herfst
1987-10-24,1952.0,4423.234375,2655.224307907618,2277.7360399314666,2050.077540906042,10,jul_dec,herfst
1987-10-25,1973.0,4112.759765625,2524.0945894181677,2187.03001870513,1960.3251252119874,10,jul_dec,herfst
1987-10-26,2033.0,3841.46728515625,2410.3533277416454,2115.2420533598406,1909.8247449327935,10,jul_dec,herfst
1987-10-27,2012.0,3598.931884765625,2307.2959863163724,2034.471633451196,1856.6457569153342,10,jul_dec,herfst
1987-10-28,1936.0,3376.2900390625,2218.0179273820513,1966.1625461933675,1800.3209255569427,10,jul_dec,herfst
1987-10-29,1851.0,3169.42626953125,2133.5586033635036,1906.0556278767997,1738.3592885582113,10,jul_dec,herfst
1987-10-30,1808.0,2972.57568359375,2046.7264378633681,1834.6415512335327,1667.338373138658,10,jul_dec,herfst
1987-10-31,1813.0,2789.072509765625,1978.8619038859388,1769.9722986218335,1602.0,10,jul_dec,herfst
1987-11-01,1749.0,2628.74072265625,1920.1793255536365,1722.9920939885492,1538.3922931866578,11,jul_dec,herfst
1987-11-02,1689.0,2488.8193359375,1869.9358132599962,1684.3394630615014,1502.3290459363957,11,jul_dec,herfst
1987-11-03,1646.0,2371.601318359375,1816.6045946268287,1648.7400390775024,1459.433667008561,11,jul_dec,herfst
1987-11-04,1601.0,2274.381591796875,1778.8014344879828,1607.5855169576157,1428.124552297393,11,jul_dec,herfst
1987-11-05,1579.0,2190.652099609375,1745.7938759654585,1570.036104733561,1401.0265257178562,11,jul_dec,herfst
1987-11-06,1568.0,2112.715576171875,1722.0532601712466,1540.4115518899034,1374.7772690487116,11,jul_dec,herfst
1987-11-07,1528.0,2033.103515625,1691.2097296479583,1502.6465250291253,1345.323151456837,11,jul_dec,herfst
1987-11-08,1452.0,1947.1571044921875,1663.4525014576493,1467.7202713914871,1306.0826415011434,11,jul_dec,herfst
1987-11-09,1394.0,1853.0718994140625,1621.8338736470746,1436.874582270177,1270.1154726844802,11,jul_dec,herfst
1987-11-10,1380.0,1752.4520263671875,1573.5515213179003,1399.872366107028,1237.7041157913445,11,jul_dec,herfst
1987-11-11,1368.0,1648.5296630859375,1525.7151282932182,1363.6791562499375,1205.7592699202671,11,jul_dec,herfst
