time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
2025-01-20 00:00:00+00:00,,-7.811021794645878e-12,-4.1713747039873184e-11,-9.30063404763759e-12,6.728211737749845e-14,-7.244958410979052e-09,-5.367705924186339e-08,8.558003205935336e-16,4.2691978424658217e-14,1.388814278559464e-15,3.0261614069639065e-14,0.0,-5.543700052309102e-06
2025-01-21 00:00:00+00:00,,-7.80509684661368e-12,-4.167512862585099e-11,-9.295010941490212e-12,6.729686252704425e-14,-7.243346811236506e-09,-5.366662847450243e-08,8.515785495657405e-16,4.270889197854899e-14,1.3768398796632484e-15,3.013227891485691e-14,0.0,-5.542600741427368e-06
2025-01-22 00:00:00+00:00,,-7.789011623182684e-12,-4.251402008215166e-11,-9.279213682156229e-12,6.726563750447667e-14,-7.242057176171102e-09,-5.365623678699194e-08,8.521885721064412e-16,4.2668993338601524e-14,1.3884656186225505e-15,3.013015116809341e-14,0.0,-5.5416121730103935e-06
2025-01-23 00:00:00+00:00,,-7.915904043365174e-12,-4.727272046034514e-11,-9.478062432122236e-12,6.733242435830178e-14,-7.243373900678307e-09,-5.3646509456939384e-08,8.477133264691824e-16,4.2722769766356805e-14,1.3747945068538661e-15,3.015610425759728e-14,0.0,-5.54130978279521e-06
2025-01-24 00:00:00+00:00,,-7.916551095221713e-12,-4.722519597599728e-11,-9.473893891609464e-12,6.720665690629346e-14,-7.2444330534437995e-09,-5.363822452864042e-08,8.424935388712869e-16,4.2818613238404524e-14,1.3574352018745997e-15,2.9965508291937906e-14,0.0,-5.540648275667261e-06
2025-01-25 00:00:00+00:00,,-7.913294151895567e-12,-4.704783090891951e-11,-9.469526725258692e-12,6.695425464053884e-14,-7.243443178595044e-09,-5.3629182872327874e-08,8.373751834688252e-16,4.264687561428282e-14,1.3405331888077321e-15,2.9798307376281696e-14,0.0,-5.539719556851181e-06
2025-01-26 00:00:00+00:00,,-7.910114403764101e-12,-4.687873006448129e-11,-9.465260172869527e-12,6.701757204741199e-14,-7.2424515273894485e-09,-5.362015897958372e-08,8.323692187505523e-16,4.266769229599454e-14,1.3241125022131419e-15,2.982766553823353e-14,0.0,-5.538792994745698e-06
2025-01-27 00:00:00+00:00,,-7.906978023719535e-12,-4.6739917491933625e-11,-9.461063009419401e-12,6.663680024443508e-14,-7.2413586238440075e-09,-5.36100230874581e-08,8.274197934815086e-16,4.2500725161431774e-14,1.3080335934127687e-15,2.962175182875601e-14,0.0,-5.537758979554232e-06
2025-01-28 00:00:00+00:00,,-7.903925777763554e-12,-4.658297358961505e-11,-9.456987276612594e-12,6.687358999890591e-14,-7.2403101292195515e-09,-5.3600395233388554e-08,8.225821765615025e-16,4.261044642128731e-14,1.2924036120744403e-15,2.977320809598866e-14,0.0,-5.536773443365618e-06
2025-01-29 00:00:00+00:00,,-7.900890011680595e-12,-4.6431265082746975e-11,-9.452942768828354e-12,6.668970931045237e-14,-7.23918835987547e-09,-5.3590088811006353e-08,8.178392685129112e-16,4.2540190120510246e-14,1.2772466986371534e-15,2.967322771502655e-14,0.0,-5.535720115502906e-06
